10000000,3000,0.30,4,8.503707
10000000,3000,0.30,4,8.940970
10000000,3000,0.30,4,9.310653
10000000,3000,0.30,4,9.432483
10000000,3000,0.30,4,9.696127
10000000,3000,0.30,4,7.361501
10000000,4000,0.30,4,8.986748
10000000,4000,0.30,4,12.806449
10000000,4000,0.30,4,11.818353
10000000,4000,0.30,4,13.309243
10000000,4000,0.30,4,11.555565
10000000,4000,0.30,4,11.078231
10000000,4000,0.30,4,9.292733
10000000,4000,0.30,4,8.275762
10000000,4000,0.30,4,11.208307
10000000,4000,0.30,4,12.577790
10000000,5000,0.30,4,15.129888
10000000,5000,0.30,4,15.019968
10000000,5000,0.30,4,15.019702
10000000,5000,0.30,4,14.304887
10000000,5000,0.30,4,13.609223
10000000,5000,0.30,4,14.378954
10000000,5000,0.30,4,10.606539
10000000,5000,0.30,4,12.563116
10000000,5000,0.30,4,11.002890
10000000,5000,0.30,4,9.496460
15000000,1000,0.30,4,2.686054
15000000,1000,0.30,4,3.328289
15000000,1000,0.30,4,3.054008
15000000,1000,0.30,4,3.014823
15000000,1000,0.30,4,2.867472
15000000,1000,0.30,4,3.062336
15000000,1000,0.30,4,3.556123
15000000,1000,0.30,4,3.397892
15000000,1000,0.30,4,3.117726
15000000,1000,0.30,4,3.241809
15000000,2000,0.30,4,7.123658
15000000,2000,0.30,4,6.812012
15000000,2000,0.30,4,5.676727
15000000,2000,0.30,4,5.619439
15000000,2000,0.30,4,5.738971
15000000,2000,0.30,4,5.837810
15000000,2000,0.30,4,5.604277
15000000,2000,0.30,4,5.621640
15000000,2000,0.30,4,5.857320
15000000,2000,0.30,4,5.934995
15000000,3000,0.30,4,9.342718
15000000,3000,0.30,4,8.209808
15000000,3000,0.30,4,8.203003
15000000,3000,0.30,4,8.551099
15000000,3000,0.30,4,8.691838
15000000,3000,0.30,4,8.691864
15000000,3000,0.30,4,9.372919
15000000,3000,0.30,4,11.913913
15000000,3000,0.30,4,14.135154
15000000,3000,0.30,4,8.958696
15000000,4000,0.30,4,10.803292
15000000,4000,0.30,4,11.053106
15000000,4000,0.30,4,10.930830
